Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
union,has part,institution,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 259  Special reports of the Court of Auditors,"the court of auditors shall transmit to the union institution or the body concerned any observations which are, in the body opinion, such that the union institution or the body should appear in a special report. those observations shall remain confidential and shall be subject to an adversarial procedure.    the union institution or the body concerned shall inform the court of auditors, in general, within six weeks of transmission of those observations, of any replies it wishes to make in relation to those observations. that period shall be suspended in duly justified cases, in particular where, during an adversarial procedure, that period is necessary for the union institution or body concerned to obtain feedback from member states in order to finalise member states reply. the replies of the union institution or the body concerned shall directly and exclusively address the observations of the court of auditors. upon request of the court of auditors or of the union institution or body concerned, the replies may be examined by the european parliament and by the council after publication of a special report. the court of auditors shall ensure that special reports are drawn up and adopted within an appropriate period of time, which shall, in general, not exceed 13 months. the special reports, together with the replies of the union institutions or bodies concerned, shall be transmitted without delay to the european parliament and to the council, each of which shall decide, where appropriate in conjunction with the commission, what action is to be taken in response. the court of auditors shall take all necessary steps to ensure that the replies to the court of auditors observations from each union institution or body concerned as well as the timeline for the drawing up of a special report are published together with a special report.",the court of auditors shall take all necessary steps to ensure that the replies to the court of auditors observations from each union institution or body concerned as well as the timeline for the drawing up of a special report are published together with a special report,"The Court of Auditors shall transmit to the Union institution or the body concerned any observations which are, in its opinion, such that they should appear in a special report. Those observations shall remain confidential and shall be subject to an adversarial procedure.   The Union institution or the body concerned shall inform the Court of Auditors, in general, within six weeks of transmission of those observations, of any replies it wishes to make in relation to those observations. That period shall be suspended in duly justified cases, in particular where, during the adversarial procedure, it is necessary for the Union institution or body concerned to obtain feedback from Member States in order to finalise its reply. The replies of the Union institution or the body concerned shall directly and exclusively address the observations of the Court of Auditors. Upon request of the Court of Auditors or of the Union institution or body concerned, the replies may be examined by the European Parliament and by the Council after publication of the report. The Court of Auditors shall ensure that special reports are drawn up and adopted within an appropriate period of time, which shall, in general, not exceed 13 months. The special reports, together with the replies of the Union institutions or bodies concerned, shall be transmitted without delay to the European Parliament and to the Council, each of which shall decide, where appropriate in conjunction with the Commission, what action is to be taken in response. The Court of Auditors shall take all necessary steps to ensure that the replies to its observations from each Union institution or body concerned as well as the timeline for the drawing up of the special report are published together with the special report. The opinions referred to in the second subparagraph of Article 287(4) TFEU which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the Court of Auditors in the Official Journal of the European Union. The Court of Auditors shall take its decision on publication after consulting the Union institution which requested the opinion or which is concerned by it. Opinions published shall be accompanied by any remarks by the Union institutions concerned. CHAPTER 2 Discharge"
official journal european union,publisher,court auditor,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 259  Special reports of the Court of Auditors,the opinions referred to in the second subparagraph of article 287(4) tfeu which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the court of auditors in the official journal of the european union. the court of auditors shall take the court of auditors decision on publication after consulting the union institution which requested the opinion or which is concerned by the court of auditors. opinions published shall be accompanied by any remarks by the union institutions concerned. chapter 2 discharge,the opinions referred to in the second subparagraph of article 287(4) tfeu which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the court of auditors in the official journal of the european union,"The Court of Auditors shall transmit to the Union institution or the body concerned any observations which are, in its opinion, such that they should appear in a special report. Those observations shall remain confidential and shall be subject to an adversarial procedure.   The Union institution or the body concerned shall inform the Court of Auditors, in general, within six weeks of transmission of those observations, of any replies it wishes to make in relation to those observations. That period shall be suspended in duly justified cases, in particular where, during the adversarial procedure, it is necessary for the Union institution or body concerned to obtain feedback from Member States in order to finalise its reply. The replies of the Union institution or the body concerned shall directly and exclusively address the observations of the Court of Auditors. Upon request of the Court of Auditors or of the Union institution or body concerned, the replies may be examined by the European Parliament and by the Council after publication of the report. The Court of Auditors shall ensure that special reports are drawn up and adopted within an appropriate period of time, which shall, in general, not exceed 13 months. The special reports, together with the replies of the Union institutions or bodies concerned, shall be transmitted without delay to the European Parliament and to the Council, each of which shall decide, where appropriate in conjunction with the Commission, what action is to be taken in response. The Court of Auditors shall take all necessary steps to ensure that the replies to its observations from each Union institution or body concerned as well as the timeline for the drawing up of the special report are published together with the special report. The opinions referred to in the second subparagraph of Article 287(4) TFEU which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the Court of Auditors in the Official Journal of the European Union. The Court of Auditors shall take its decision on publication after consulting the Union institution which requested the opinion or which is concerned by it. Opinions published shall be accompanied by any remarks by the Union institutions concerned. CHAPTER 2 Discharge"
official journal,owned by,european union,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 259  Special reports of the Court of Auditors,the opinions referred to in the second subparagraph of article 287(4) tfeu which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the court of auditors in the official journal of the european union. the court of auditors shall take the court of auditors decision on publication after consulting the union institution which requested the opinion or which is concerned by the court of auditors. opinions published shall be accompanied by any remarks by the union institutions concerned. chapter 2 discharge,the opinions referred to in the second subparagraph of article 287(4) tfeu which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the court of auditors in the official journal of the european union,"The Court of Auditors shall transmit to the Union institution or the body concerned any observations which are, in its opinion, such that they should appear in a special report. Those observations shall remain confidential and shall be subject to an adversarial procedure.   The Union institution or the body concerned shall inform the Court of Auditors, in general, within six weeks of transmission of those observations, of any replies it wishes to make in relation to those observations. That period shall be suspended in duly justified cases, in particular where, during the adversarial procedure, it is necessary for the Union institution or body concerned to obtain feedback from Member States in order to finalise its reply. The replies of the Union institution or the body concerned shall directly and exclusively address the observations of the Court of Auditors. Upon request of the Court of Auditors or of the Union institution or body concerned, the replies may be examined by the European Parliament and by the Council after publication of the report. The Court of Auditors shall ensure that special reports are drawn up and adopted within an appropriate period of time, which shall, in general, not exceed 13 months. The special reports, together with the replies of the Union institutions or bodies concerned, shall be transmitted without delay to the European Parliament and to the Council, each of which shall decide, where appropriate in conjunction with the Commission, what action is to be taken in response. The Court of Auditors shall take all necessary steps to ensure that the replies to its observations from each Union institution or body concerned as well as the timeline for the drawing up of the special report are published together with the special report. The opinions referred to in the second subparagraph of Article 287(4) TFEU which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the Court of Auditors in the Official Journal of the European Union. The Court of Auditors shall take its decision on publication after consulting the Union institution which requested the opinion or which is concerned by it. Opinions published shall be accompanied by any remarks by the Union institutions concerned. CHAPTER 2 Discharge"
chapter 2,main subject,discharge,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 259  Special reports of the Court of Auditors,the opinions referred to in the second subparagraph of article 287(4) tfeu which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the court of auditors in the official journal of the european union. the court of auditors shall take the court of auditors decision on publication after consulting the union institution which requested the opinion or which is concerned by the court of auditors. opinions published shall be accompanied by any remarks by the union institutions concerned. chapter 2 discharge,chapter 2 discharge,"The Court of Auditors shall transmit to the Union institution or the body concerned any observations which are, in its opinion, such that they should appear in a special report. Those observations shall remain confidential and shall be subject to an adversarial procedure.   The Union institution or the body concerned shall inform the Court of Auditors, in general, within six weeks of transmission of those observations, of any replies it wishes to make in relation to those observations. That period shall be suspended in duly justified cases, in particular where, during the adversarial procedure, it is necessary for the Union institution or body concerned to obtain feedback from Member States in order to finalise its reply. The replies of the Union institution or the body concerned shall directly and exclusively address the observations of the Court of Auditors. Upon request of the Court of Auditors or of the Union institution or body concerned, the replies may be examined by the European Parliament and by the Council after publication of the report. The Court of Auditors shall ensure that special reports are drawn up and adopted within an appropriate period of time, which shall, in general, not exceed 13 months. The special reports, together with the replies of the Union institutions or bodies concerned, shall be transmitted without delay to the European Parliament and to the Council, each of which shall decide, where appropriate in conjunction with the Commission, what action is to be taken in response. The Court of Auditors shall take all necessary steps to ensure that the replies to its observations from each Union institution or body concerned as well as the timeline for the drawing up of the special report are published together with the special report. The opinions referred to in the second subparagraph of Article 287(4) TFEU which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the Court of Auditors in the Official Journal of the European Union. The Court of Auditors shall take its decision on publication after consulting the Union institution which requested the opinion or which is concerned by it. Opinions published shall be accompanied by any remarks by the Union institutions concerned. CHAPTER 2 Discharge"
discharge,part of,chapter 2,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 259  Special reports of the Court of Auditors,the opinions referred to in the second subparagraph of article 287(4) tfeu which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the court of auditors in the official journal of the european union. the court of auditors shall take the court of auditors decision on publication after consulting the union institution which requested the opinion or which is concerned by the court of auditors. opinions published shall be accompanied by any remarks by the union institutions concerned. chapter 2 discharge,chapter 2 discharge,"The Court of Auditors shall transmit to the Union institution or the body concerned any observations which are, in its opinion, such that they should appear in a special report. Those observations shall remain confidential and shall be subject to an adversarial procedure.   The Union institution or the body concerned shall inform the Court of Auditors, in general, within six weeks of transmission of those observations, of any replies it wishes to make in relation to those observations. That period shall be suspended in duly justified cases, in particular where, during the adversarial procedure, it is necessary for the Union institution or body concerned to obtain feedback from Member States in order to finalise its reply. The replies of the Union institution or the body concerned shall directly and exclusively address the observations of the Court of Auditors. Upon request of the Court of Auditors or of the Union institution or body concerned, the replies may be examined by the European Parliament and by the Council after publication of the report. The Court of Auditors shall ensure that special reports are drawn up and adopted within an appropriate period of time, which shall, in general, not exceed 13 months. The special reports, together with the replies of the Union institutions or bodies concerned, shall be transmitted without delay to the European Parliament and to the Council, each of which shall decide, where appropriate in conjunction with the Commission, what action is to be taken in response. The Court of Auditors shall take all necessary steps to ensure that the replies to its observations from each Union institution or body concerned as well as the timeline for the drawing up of the special report are published together with the special report. The opinions referred to in the second subparagraph of Article 287(4) TFEU which do not relate to proposals or drafts covered by the legislative consultation procedure may be published by the Court of Auditors in the Official Journal of the European Union. The Court of Auditors shall take its decision on publication after consulting the Union institution which requested the opinion or which is concerned by it. Opinions published shall be accompanied by any remarks by the Union institutions concerned. CHAPTER 2 Discharge"
european parliament,applies to jurisdiction,european,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 260  Timetable of the discharge procedure,"if the european parliament postpones the decision giving a discharge, the commission shall make every effort to take measures, as soon as possible, to remove or facilitate removal of the obstacles to that decision.","if the european parliament postpones the decision giving a discharge, the commission shall make every effort to take measures, as soon as possible, to remove or facilitate removal of the obstacles to that decision","The European Parliament, upon a recommendation from the Council acting by qualified majority, shall, before 15 May of year n+2, give a discharge to the Commission in respect of the implementation of the budget for year n. Where the deadline provided for in paragraph 1 cannot be complied with, the European Parliament or the Council shall inform the Commission of the reasons therefor. If the European Parliament postpones the decision giving a discharge, the Commission shall make every effort to take measures, as soon as possible, to remove or facilitate removal of the obstacles to that decision."
balance sheet,subclass of,account,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 261  The discharge procedure,"the discharge decision shall cover the accounts of all the union’s revenue and expenditure, the resulting balance and the assets and liabilities of the union shown in the balance sheet.","the discharge decision shall cover the accounts of all the union’s revenue and expenditure, the resulting balance and the assets and liabilities of the union shown in the balance sheet","The discharge decision shall cover the accounts of all the Union’s revenue and expenditure, the resulting balance and the assets and liabilities of the Union shown in the balance sheet. With a view to giving the discharge, the European Parliament shall, after the Council has done so, examine the accounts, financial statements and the evaluation report referred to in Article 318 TFEU. It shall also examine the annual report made by the Court of Auditors together with the replies of the Union institutions under audit, and any relevant special reports by the Court of Auditors in respect of the financial year concerned and the Court of Auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions. The Commission shall submit to the European Parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with Article 319 TFEU."
asset,opposite of,liability,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 261  The discharge procedure,"the discharge decision shall cover the accounts of all the union’s revenue and expenditure, the resulting balance and the assets and liabilities of the union shown in the balance sheet.","the discharge decision shall cover the accounts of all the union’s revenue and expenditure, the resulting balance and the assets and liabilities of the union shown in the balance sheet","The discharge decision shall cover the accounts of all the Union’s revenue and expenditure, the resulting balance and the assets and liabilities of the Union shown in the balance sheet. With a view to giving the discharge, the European Parliament shall, after the Council has done so, examine the accounts, financial statements and the evaluation report referred to in Article 318 TFEU. It shall also examine the annual report made by the Court of Auditors together with the replies of the Union institutions under audit, and any relevant special reports by the Court of Auditors in respect of the financial year concerned and the Court of Auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions. The Commission shall submit to the European Parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with Article 319 TFEU."
european parliament,has part,tfeu,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 261  The discharge procedure,"with a view to giving the discharge, the european parliament shall, after the council has done so, examine the accounts, financial statements and the evaluation report referred to in article 318 tfeu. the council shall also examine the annual report made by the court of auditors together with the replies of the union institutions under audit, and any relevant special reports by the court of auditors in respect of the financial year concerned and the court of auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions.","with a view to giving the discharge, the european parliament shall, after the council has done so, examine the accounts, financial statements and the evaluation report referred to in article 318 tfeu","The discharge decision shall cover the accounts of all the Union’s revenue and expenditure, the resulting balance and the assets and liabilities of the Union shown in the balance sheet. With a view to giving the discharge, the European Parliament shall, after the Council has done so, examine the accounts, financial statements and the evaluation report referred to in Article 318 TFEU. It shall also examine the annual report made by the Court of Auditors together with the replies of the Union institutions under audit, and any relevant special reports by the Court of Auditors in respect of the financial year concerned and the Court of Auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions. The Commission shall submit to the European Parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with Article 319 TFEU."
annual report,subclass of,special report,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 261  The discharge procedure,"with a view to giving the discharge, the european parliament shall, after the council has done so, examine the accounts, financial statements and the evaluation report referred to in article 318 tfeu. the council shall also examine the annual report made by the court of auditors together with the replies of the union institutions under audit, and any relevant special reports by the court of auditors in respect of the financial year concerned and the court of auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions.","the council shall also examine the annual report made by the court of auditors together with the replies of the union institutions under audit, and any relevant special reports by the court of auditors in respect of the financial year concerned and the court of auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions","The discharge decision shall cover the accounts of all the Union’s revenue and expenditure, the resulting balance and the assets and liabilities of the Union shown in the balance sheet. With a view to giving the discharge, the European Parliament shall, after the Council has done so, examine the accounts, financial statements and the evaluation report referred to in Article 318 TFEU. It shall also examine the annual report made by the Court of Auditors together with the replies of the Union institutions under audit, and any relevant special reports by the Court of Auditors in respect of the financial year concerned and the Court of Auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions. The Commission shall submit to the European Parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with Article 319 TFEU."
european parliament,applies to jurisdiction,latter,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 261  The discharge procedure,"the commission shall submit to the european parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with article 319 tfeu.","the commission shall submit to the european parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with article 319 tfeu","The discharge decision shall cover the accounts of all the Union’s revenue and expenditure, the resulting balance and the assets and liabilities of the Union shown in the balance sheet. With a view to giving the discharge, the European Parliament shall, after the Council has done so, examine the accounts, financial statements and the evaluation report referred to in Article 318 TFEU. It shall also examine the annual report made by the Court of Auditors together with the replies of the Union institutions under audit, and any relevant special reports by the Court of Auditors in respect of the financial year concerned and the Court of Auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions. The Commission shall submit to the European Parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with Article 319 TFEU."
european parliament,country,latter,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 261  The discharge procedure,"the commission shall submit to the european parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with article 319 tfeu.","the commission shall submit to the european parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with article 319 tfeu","The discharge decision shall cover the accounts of all the Union’s revenue and expenditure, the resulting balance and the assets and liabilities of the Union shown in the balance sheet. With a view to giving the discharge, the European Parliament shall, after the Council has done so, examine the accounts, financial statements and the evaluation report referred to in Article 318 TFEU. It shall also examine the annual report made by the Court of Auditors together with the replies of the Union institutions under audit, and any relevant special reports by the Court of Auditors in respect of the financial year concerned and the Court of Auditors’ statement of assurance as to the reliability of the accounts and the legality and regularity of the underlying transactions. The Commission shall submit to the European Parliament, at the latter’s request, any information required for the smooth application of the discharge procedure for the financial year concerned, in accordance with Article 319 TFEU."
euratom,instance of,treaty union,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 262  Follow-up measures,"in accordance with article 319 tfeu and article 106a of the euratom treaty, union institutions and union bodies referred to in articles 70 and 71 of this regulation shall take all appropriate steps to act on the observations accom­panying the european parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the council. l 193/152","in accordance with article 319 tfeu and article 106a of the euratom treaty, union institutions and union bodies referred to in articles 70 and 71 of this regulation shall take all appropriate steps to act on the observations accom­panying the european parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the council","In accordance with Article 319 TFEU and Article 106a of the Euratom Treaty, Union institutions and Union bodies referred to in Articles 70 and 71 of this Regulation shall take all appropriate steps to act on the observations accom­panying the European Parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the Council. L 193/152  At the request of the European Parliament or of the Council, Union institutions and Union bodies referred to in Articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions they have given to any of their departments which are responsible for budget implementation. Member States shall cooperate with the Commission by informing it of the measures they have taken to act on those observations so that the Commission may take them into account when drawing up its own report. The reports from Union institutions and Union bodies referred to in Articles 70 and 71 shall also be transmitted to the Court of Auditors."
euratom,instance of,treaty union institution union body,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 262  Follow-up measures,"in accordance with article 319 tfeu and article 106a of the euratom treaty, union institutions and union bodies referred to in articles 70 and 71 of this regulation shall take all appropriate steps to act on the observations accom­panying the european parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the council. l 193/152","in accordance with article 319 tfeu and article 106a of the euratom treaty, union institutions and union bodies referred to in articles 70 and 71 of this regulation shall take all appropriate steps to act on the observations accom­panying the european parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the council","In accordance with Article 319 TFEU and Article 106a of the Euratom Treaty, Union institutions and Union bodies referred to in Articles 70 and 71 of this Regulation shall take all appropriate steps to act on the observations accom­panying the European Parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the Council. L 193/152  At the request of the European Parliament or of the Council, Union institutions and Union bodies referred to in Articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions they have given to any of their departments which are responsible for budget implementation. Member States shall cooperate with the Commission by informing it of the measures they have taken to act on those observations so that the Commission may take them into account when drawing up its own report. The reports from Union institutions and Union bodies referred to in Articles 70 and 71 shall also be transmitted to the Court of Auditors."
euratom,has part,treaty union institution union body,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 262  Follow-up measures,"in accordance with article 319 tfeu and article 106a of the euratom treaty, union institutions and union bodies referred to in articles 70 and 71 of this regulation shall take all appropriate steps to act on the observations accom­panying the european parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the council. l 193/152","in accordance with article 319 tfeu and article 106a of the euratom treaty, union institutions and union bodies referred to in articles 70 and 71 of this regulation shall take all appropriate steps to act on the observations accom­panying the european parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the council","In accordance with Article 319 TFEU and Article 106a of the Euratom Treaty, Union institutions and Union bodies referred to in Articles 70 and 71 of this Regulation shall take all appropriate steps to act on the observations accom­panying the European Parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the Council. L 193/152  At the request of the European Parliament or of the Council, Union institutions and Union bodies referred to in Articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions they have given to any of their departments which are responsible for budget implementation. Member States shall cooperate with the Commission by informing it of the measures they have taken to act on those observations so that the Commission may take them into account when drawing up its own report. The reports from Union institutions and Union bodies referred to in Articles 70 and 71 shall also be transmitted to the Court of Auditors."
european parliament,has part,council union institution union body,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 262  Follow-up measures,"at the request of the european parliament or of the council, union institutions and union bodies referred to in articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions union institutions and union bodies have given to any of union institutions and union bodies departments which are responsible for budget implementation. member states shall cooperate with the commission by informing the commission of the measures member states have taken to act on those observations so that the commission may take member states into account when drawing up the commission own report. the reports from union institutions and union bodies referred to in articles 70 and 71 shall also be transmitted to the court of auditors.","at the request of the european parliament or of the council, union institutions and union bodies referred to in articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions union institutions and union bodies have given to any of union institutions and union bodies departments which are responsible for budget implementation","In accordance with Article 319 TFEU and Article 106a of the Euratom Treaty, Union institutions and Union bodies referred to in Articles 70 and 71 of this Regulation shall take all appropriate steps to act on the observations accom­panying the European Parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the Council. L 193/152  At the request of the European Parliament or of the Council, Union institutions and Union bodies referred to in Articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions they have given to any of their departments which are responsible for budget implementation. Member States shall cooperate with the Commission by informing it of the measures they have taken to act on those observations so that the Commission may take them into account when drawing up its own report. The reports from Union institutions and Union bodies referred to in Articles 70 and 71 shall also be transmitted to the Court of Auditors."
union body,subclass of,union institution,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 262  Follow-up measures,"at the request of the european parliament or of the council, union institutions and union bodies referred to in articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions union institutions and union bodies have given to any of union institutions and union bodies departments which are responsible for budget implementation. member states shall cooperate with the commission by informing the commission of the measures member states have taken to act on those observations so that the commission may take member states into account when drawing up the commission own report. the reports from union institutions and union bodies referred to in articles 70 and 71 shall also be transmitted to the court of auditors.",the reports from union institutions and union bodies referred to in articles 70 and 71 shall also be transmitted to the court of auditors,"In accordance with Article 319 TFEU and Article 106a of the Euratom Treaty, Union institutions and Union bodies referred to in Articles 70 and 71 of this Regulation shall take all appropriate steps to act on the observations accom­panying the European Parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the Council. L 193/152  At the request of the European Parliament or of the Council, Union institutions and Union bodies referred to in Articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions they have given to any of their departments which are responsible for budget implementation. Member States shall cooperate with the Commission by informing it of the measures they have taken to act on those observations so that the Commission may take them into account when drawing up its own report. The reports from Union institutions and Union bodies referred to in Articles 70 and 71 shall also be transmitted to the Court of Auditors."
union body,part of,union institution,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 262  Follow-up measures,"at the request of the european parliament or of the council, union institutions and union bodies referred to in articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions union institutions and union bodies have given to any of union institutions and union bodies departments which are responsible for budget implementation. member states shall cooperate with the commission by informing the commission of the measures member states have taken to act on those observations so that the commission may take member states into account when drawing up the commission own report. the reports from union institutions and union bodies referred to in articles 70 and 71 shall also be transmitted to the court of auditors.",the reports from union institutions and union bodies referred to in articles 70 and 71 shall also be transmitted to the court of auditors,"In accordance with Article 319 TFEU and Article 106a of the Euratom Treaty, Union institutions and Union bodies referred to in Articles 70 and 71 of this Regulation shall take all appropriate steps to act on the observations accom­panying the European Parliament’s discharge decision and on the comments accompanying the recommendation for discharge adopted by the Council. L 193/152  At the request of the European Parliament or of the Council, Union institutions and Union bodies referred to in Articles 70 and 71 shall report on the measures taken in the light of those observations and comments, and, in particular, on the instructions they have given to any of their departments which are responsible for budget implementation. Member States shall cooperate with the Commission by informing it of the measures they have taken to act on those observations so that the Commission may take them into account when drawing up its own report. The reports from Union institutions and Union bodies referred to in Articles 70 and 71 shall also be transmitted to the Court of Auditors."
tfeu,has part,article 319,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 263  Specific provisions regarding the EEAS,"the eeas shall be subject to the procedures provided for in article 319 tfeu and in articles 260, 261 and 262 of this regulation. the eeas shall fully cooperate with union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies.","the eeas shall be subject to the procedures provided for in article 319 tfeu and in articles 260, 261 and 262 of this regulation","The EEAS shall be subject to the procedures provided for in Article 319 TFEU and in Articles 260, 261 and 262 of this Regulation. The EEAS shall fully cooperate with Union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies."
tfeu,instance of,article,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 263  Specific provisions regarding the EEAS,"the eeas shall be subject to the procedures provided for in article 319 tfeu and in articles 260, 261 and 262 of this regulation. the eeas shall fully cooperate with union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies.","the eeas shall be subject to the procedures provided for in article 319 tfeu and in articles 260, 261 and 262 of this regulation","The EEAS shall be subject to the procedures provided for in Article 319 TFEU and in Articles 260, 261 and 262 of this Regulation. The EEAS shall fully cooperate with Union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies."
union,part of,institution,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 263  Specific provisions regarding the EEAS,"the eeas shall be subject to the procedures provided for in article 319 tfeu and in articles 260, 261 and 262 of this regulation. the eeas shall fully cooperate with union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies.","the eeas shall fully cooperate with union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies","The EEAS shall be subject to the procedures provided for in Article 319 TFEU and in Articles 260, 261 and 262 of this Regulation. The EEAS shall fully cooperate with Union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies."
union,has part,body,TITLE XIV EXTERNAL AUDIT AND DISCHARGE,Article 263  Specific provisions regarding the EEAS,"the eeas shall be subject to the procedures provided for in article 319 tfeu and in articles 260, 261 and 262 of this regulation. the eeas shall fully cooperate with union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies.","the eeas shall fully cooperate with union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies","The EEAS shall be subject to the procedures provided for in Article 319 TFEU and in Articles 260, 261 and 262 of this Regulation. The EEAS shall fully cooperate with Union institutions involved in the discharge procedure and provide, as appropriate, any additional necessary information, including through attendance at meetings of the relevant bodies."
