Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
ex post publicity,subclass of,publicity,TITLE VII PROCUREMENT AND CONCESSIONS,Article 172  Performance and modifications of the contract,"a contract, a framework contract or a specific contract under a framework contract may be modified without a new procurement procedure in any of the following cases: (a) for additional works, supplies or services by the original contractor that have become necessary and that were not included in the initial procurement, where the following conditions are fulfilled: (i) a change of contractor cannot be made for technical reasons linked to interchangeability or interoperability requirements with existing equipment, services or installations; (ii) a change of contractor would cause substantial duplication of costs for the contracting authority; (iii) any increase in price, including the net cumulative value of successive modifications, does not exceed 50 % of the initial contract value; (b) where all of the following conditions are fulfilled: (i) the need for modification has been brought about by circumstances which a diligent contracting authority could not foresee; (ii) any increase in price does not exceed 50 % of the initial contract value;    (c) where the value of the modification is below the following thresholds: (i) the following thresholds: (i) referred to in article 175(1), and in point 38 of annex i in the field of external actions, applicable at the time of the modification; and (ii) 10 % of the initial contract value for public service and supply contracts and works or services concession contracts and 15 % of the initial contract value for public works contracts; (d) where both of the following conditions are fulfilled: (i) the minimum requirements of the initial procurement procedure are not altered; (ii) any ensuing modification of value complies with the conditions set out in point (c) of this subparagraph, unless such modification of value results from the strict application of the procurement documents or contractual provisions. the initial contract value shall not take into account price revisions. the net cumulative value of several successive modifications under point (c) of the first subparagraph shall not exceed any threshold referred to therein. the contracting authority shall apply the ex post publicity measures set out in article 163.",the contracting authority shall apply the ex post publicity measures set out in article 163,"Performance of the contract shall not start before it is signed. The contracting authority may modify a contract or framework contract without a procurement procedure only in the cases provided for in paragraph 3 and provided the modification does not alter the subject matter of the contract or framework contract. A contract, a framework contract or a specific contract under a framework contract may be modified without a new procurement procedure in any of the following cases: (a) for additional works, supplies or services by the original contractor that have become necessary and that were not included in the initial procurement, where the following conditions are fulfilled: (i) a change of contractor cannot be made for technical reasons linked to interchangeability or interoperability requirements with existing equipment, services or installations; (ii) a change of contractor would cause substantial duplication of costs for the contracting authority; (iii) any increase in price, including the net cumulative value of successive modifications, does not exceed 50 % of the initial contract value; (b) where all of the following conditions are fulfilled: (i) the need for modification has been brought about by circumstances which a diligent contracting authority could not foresee; (ii) any increase in price does not exceed 50 % of the initial contract value;   (c) where the value of the modification is below the following thresholds: (i) the thresholds referred to in Article 175(1), and in point 38 of Annex I in the field of external actions, applicable at the time of the modification; and (ii) 10 % of the initial contract value for public service and supply contracts and works or services concession contracts and 15 % of the initial contract value for public works contracts; (d) where both of the following conditions are fulfilled: (i) the minimum requirements of the initial procurement procedure are not altered; (ii) any ensuing modification of value complies with the conditions set out in point (c) of this subparagraph, unless such modification of value results from the strict application of the procurement documents or contractual provisions. The initial contract value shall not take into account price revisions. The net cumulative value of several successive modifications under point (c) of the first subparagraph shall not exceed any threshold referred to therein. The contracting authority shall apply the ex post publicity measures set out in Article 163."
post publicity,subclass of,ex post publicity,TITLE VII PROCUREMENT AND CONCESSIONS,Article 172  Performance and modifications of the contract,"a contract, a framework contract or a specific contract under a framework contract may be modified without a new procurement procedure in any of the following cases: (a) for additional works, supplies or services by the original contractor that have become necessary and that were not included in the initial procurement, where the following conditions are fulfilled: (i) a change of contractor cannot be made for technical reasons linked to interchangeability or interoperability requirements with existing equipment, services or installations; (ii) a change of contractor would cause substantial duplication of costs for the contracting authority; (iii) any increase in price, including the net cumulative value of successive modifications, does not exceed 50 % of the initial contract value; (b) where all of the following conditions are fulfilled: (i) the need for modification has been brought about by circumstances which a diligent contracting authority could not foresee; (ii) any increase in price does not exceed 50 % of the initial contract value;    (c) where the value of the modification is below the following thresholds: (i) the following thresholds: (i) referred to in article 175(1), and in point 38 of annex i in the field of external actions, applicable at the time of the modification; and (ii) 10 % of the initial contract value for public service and supply contracts and works or services concession contracts and 15 % of the initial contract value for public works contracts; (d) where both of the following conditions are fulfilled: (i) the minimum requirements of the initial procurement procedure are not altered; (ii) any ensuing modification of value complies with the conditions set out in point (c) of this subparagraph, unless such modification of value results from the strict application of the procurement documents or contractual provisions. the initial contract value shall not take into account price revisions. the net cumulative value of several successive modifications under point (c) of the first subparagraph shall not exceed any threshold referred to therein. the contracting authority shall apply the ex post publicity measures set out in article 163.",the contracting authority shall apply the ex post publicity measures set out in article 163,"Performance of the contract shall not start before it is signed. The contracting authority may modify a contract or framework contract without a procurement procedure only in the cases provided for in paragraph 3 and provided the modification does not alter the subject matter of the contract or framework contract. A contract, a framework contract or a specific contract under a framework contract may be modified without a new procurement procedure in any of the following cases: (a) for additional works, supplies or services by the original contractor that have become necessary and that were not included in the initial procurement, where the following conditions are fulfilled: (i) a change of contractor cannot be made for technical reasons linked to interchangeability or interoperability requirements with existing equipment, services or installations; (ii) a change of contractor would cause substantial duplication of costs for the contracting authority; (iii) any increase in price, including the net cumulative value of successive modifications, does not exceed 50 % of the initial contract value; (b) where all of the following conditions are fulfilled: (i) the need for modification has been brought about by circumstances which a diligent contracting authority could not foresee; (ii) any increase in price does not exceed 50 % of the initial contract value;   (c) where the value of the modification is below the following thresholds: (i) the thresholds referred to in Article 175(1), and in point 38 of Annex I in the field of external actions, applicable at the time of the modification; and (ii) 10 % of the initial contract value for public service and supply contracts and works or services concession contracts and 15 % of the initial contract value for public works contracts; (d) where both of the following conditions are fulfilled: (i) the minimum requirements of the initial procurement procedure are not altered; (ii) any ensuing modification of value complies with the conditions set out in point (c) of this subparagraph, unless such modification of value results from the strict application of the procurement documents or contractual provisions. The initial contract value shall not take into account price revisions. The net cumulative value of several successive modifications under point (c) of the first subparagraph shall not exceed any threshold referred to therein. The contracting authority shall apply the ex post publicity measures set out in Article 163."
performance guarantee,subclass of,contract,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a performance guarantee shall amount to a maximum of 10 % of the total value of the contract. it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract. it may be released partially or fully upon provisional acceptance of the works, supplies or complex services.",a performance guarantee shall amount to a maximum of 10 % of the total value of the contract,"A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
performance guarantee,part of,contract,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a performance guarantee shall amount to a maximum of 10 % of the total value of the contract. it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract. it may be released partially or fully upon provisional acceptance of the works, supplies or complex services.",a performance guarantee shall amount to a maximum of 10 % of the total value of the contract,"A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
performance guarantee,subclass of,guarantee,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a performance guarantee shall amount to a maximum of 10 % of the total value of the contract. it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract. it may be released partially or fully upon provisional acceptance of the works, supplies or complex services.",a performance guarantee shall amount to a maximum of 10 % of the total value of the contract,"A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
service,subclass of,work,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a performance guarantee shall amount to a maximum of 10 % of the total value of the contract. it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract. it may be released partially or fully upon provisional acceptance of the works, supplies or complex services.","it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
work supply,subclass of,service,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a performance guarantee shall amount to a maximum of 10 % of the total value of the contract. it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract. it may be released partially or fully upon provisional acceptance of the works, supplies or complex services.","it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
service,part of,work,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a performance guarantee shall amount to a maximum of 10 % of the total value of the contract. it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract. it may be released partially or fully upon provisional acceptance of the works, supplies or complex services.","it may be released partially or fully upon provisional acceptance of the works, supplies or complex services","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
work supply,part of,service,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a performance guarantee shall amount to a maximum of 10 % of the total value of the contract. it shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in article 116(1) and to be specified in the contract. it may be released partially or fully upon provisional acceptance of the works, supplies or complex services.","it may be released partially or fully upon provisional acceptance of the works, supplies or complex services","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
interim payment,followed by,final payment,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned. a retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released.",a retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment,"A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
interim payment,part of,contract,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned. a retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released.",a retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment,"A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
commercial term,subclass of,contract,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned. a retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released.","the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
commercial term,subclass of,term,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned. a retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released.","the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
commercial term,part of,contract,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned. a retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released.","the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
performance guarantee,instance of,contract,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"a retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. the contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account the contracting authority subject matter and the usual commercial terms applicable in the sector concerned. a retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released.",a retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released,"A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
retention money guarantee,subclass of,guarantee,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in article 152.","subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in article 152","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
contractor,has part,contracting authority,TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees,"subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in article 152.","subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in article 152","A performance guarantee shall amount to a maximum of 10 % of the total value of the contract. It shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon provisional acceptance of the works, supplies or complex services. A retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be constituted by deductions from interim payments as and when they are made or by deduction from the final payment. The contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to the risks identified in relation to the performance of the contract, taking into account its subject matter and the usual commercial terms applicable in the sector concerned. A retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not released. Subject to approval by the contracting authority, the contractor may request to replace the retention money guarantee by another type of guarantee referred to in Article 152. The contracting authority shall release the retention money guarantee after the expiry of the contractual liability period, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. CHAPTER 2 Provisions applicable to contracts awarded by Union institutions on their own account"
