Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
impact assessment,subclass of,ex ante evaluation,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 34  Evaluations,"retrospective evaluations shall assess the performance of the programme or activity, including aspects such as effectiveness, efficiency, coherence, relevance and eu added value. retrospective evaluations shall be based on the information generated by the monitoring arrangements and indicators established for the action concerned. the monitoring arrangements and indicators established for the action concerned shall be undertaken at least once during the term of every multiannual financial framework and where possible in sufficient time for the findings to be taken into account in ex ante evaluations or impact assessments which support the preparation of related programmes and activities.",the monitoring arrangements and indicators established for the action concerned shall be undertaken at least once during the term of every multiannual financial framework and where possible in sufficient time for the findings to be taken into account in ex ante evaluations or impact assessments which support the preparation of related programmes and activities,"Programmes and activities which entail significant spending shall be subject to ex ante and retrospective evaluations, which shall be proportionate to the objectives and expenditure. Ex ante evaluations supporting the preparation of programmes and activities shall be based on evidence on the performance of related programmes or activities and shall identify and analyse the issues to be addressed, the added value of Union involvement, objectives, expected effects of different options and monitoring and evaluation arrangements. For major programmes or activities that are expected to have significant economic, environmental or social impacts, the ex ante evaluation may take the form of an impact assessment that, in addition to meeting the requirements set out in the first subparagraph, analyses the various options concerning the methods of implementation. Retrospective evaluations shall assess the performance of the programme or activity, including aspects such as effectiveness, efficiency, coherence, relevance and EU added value. Retrospective evaluations shall be based on the information generated by the monitoring arrangements and indicators established for the action concerned. They shall be undertaken at least once during the term of every multiannual financial framework and where possible in sufficient time for the findings to be taken into account in ex ante evaluations or impact assessments which support the preparation of related programmes and activities."
member state,part of,union,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.","any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34","Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
high representative union foreign affair security policy,subclass of,high representative,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.","any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34","Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
high representative union foreign affair security policy,instance of,high representative,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.","any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34","Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
union institution,part of,budget,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.","any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment","Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
financial statement,facet of,budget,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.","any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment","Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
economic datum,has part,financial,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.",a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action,"Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
economic,has part,financial,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.",a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action,"Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
economic datum,subclass of,financial,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.",a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action,"Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
union institution,part of,union,TITLE II BUDGET AND BUDGETARY PRINCIPLES,Article 35  Compulsory financial statement,"any proposal or initiative submitted to the legislative authority by the commission, the high representative of the union for foreign affairs and security policy (the ‘high representative’) or by a member state, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in article 34. any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the union institution proposing the amendment. a financial statement prepared by the union institution proposing the amendment shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for union action. a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy. in the case of multiannual operations, a financial statement prepared by the union institution proposing the amendment shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of commitment and payment appropriations and posts, including for external personnel medium-term and, where possible, long-term financial impact.",a financial statement prepared by the union institution proposing the amendment shall provide appropriate information as regards coherence with other activities of the union and any possible synergy,"Any proposal or initiative submitted to the legislative authority by the Commission, the High Representative of the Union for Foreign Affairs and Security Policy (the ‘High Representative’) or by a Member State, which may have an impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement showing the estimates in terms of payment and commitment appropriations, by an assessment of the different financing options available, and by an ex ante evaluation or impact assessment as provided for in Article 34. Any amendment to a proposal or initiative submitted to the legislative authority which may have an appreciable impact on the budget, including changes in the number of posts, shall be accompanied by a financial statement prepared by the Union institution proposing the amendment. The financial statement shall contain the financial and economic data necessary for the assessment by the legislative authority of the need for Union action. It shall provide appropriate information as regards coherence with other activities of the Union and any possible synergy. In the case of multiannual operations, the financial statement shall contain the foreseeable schedule of annual requirements in terms of commitment and payment appropriations and posts, including for external personnel, and an evaluation of their medium-term and, where possible, long-term financial impact. During the budgetary procedure, the Commission shall provide the necessary information for a comparison between changes in the appropriations required and the initial forecasts made in the financial statement in the light of the progress of deliberations on the proposal or initiative submitted to the legislative authority. In order to reduce the risk of fraud, irregularities and non-achievement of objectives, the financial statement shall provide information on the internal control system set up, an estimate of the costs and benefits of the controls implied by such a system and an assessment of the expected level of risk of error, as well as information on existing and planned fraud prevention and protection measures. Such assessment shall take into account the likely scale and type of errors, as well as the specific conditions of the policy area concerned and the rules applicable thereto. When presenting revised or new spending proposals, the Commission shall estimate the costs and benefits of control systems, as well as the expected level of risk of error as referred to in paragraph 3."
