Head,Relation,Tail,Title,Article,Paragraph_Coreferenced,Sentence_Coreferenced,Article_Content
political party resource,subclass of,political party,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions,"european political parties shall respect the maximum co-financing rate laid down in article 17(4) of regulation (eu, euratom) no 1141/2014. remaining amounts of the contributions from the previous year shall not be used to finance the part which european political parties are to provide from which european political parties own resources. contributions by third parties to joint events shall not be considered to be part of the own resources of a european political party.",remaining amounts of the contributions from the previous year shall not be used to finance the part which european political parties are to provide from which european political parties own resources,"Contributions shall be spent in accordance with Article 222. Any part of the contribution not used within the financial year covered by that contribution (year n) shall be spent on any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is not spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. European political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, Euratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance the part which European political parties are to provide from their own resources. Contributions by third parties to joint events shall not be considered to be part of the own resources of a European political party. European political parties shall use the part of the contribution that has not been used within the financial year covered by that contribution before using contributions awarded after that year. Any interest yielded by the pre-financing payments shall be considered as part of the contribution."
political party,facet of,euro,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions,european political parties shall use the part of the contribution that has not been used within the financial year covered by that contribution before using contributions awarded after that year.,european political parties shall use the part of the contribution that has not been used within the financial year covered by that contribution before using contributions awarded after that year,"Contributions shall be spent in accordance with Article 222. Any part of the contribution not used within the financial year covered by that contribution (year n) shall be spent on any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is not spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. European political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, Euratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance the part which European political parties are to provide from their own resources. Contributions by third parties to joint events shall not be considered to be part of the own resources of a European political party. European political parties shall use the part of the contribution that has not been used within the financial year covered by that contribution before using contributions awarded after that year. Any interest yielded by the pre-financing payments shall be considered as part of the contribution."
interest,subclass of,payment,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions,any interest yielded by the pre-financing payments shall be considered as part of the contribution.,any interest yielded by the pre-financing payments shall be considered as part of the contribution,"Contributions shall be spent in accordance with Article 222. Any part of the contribution not used within the financial year covered by that contribution (year n) shall be spent on any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is not spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. European political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, Euratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance the part which European political parties are to provide from their own resources. Contributions by third parties to joint events shall not be considered to be part of the own resources of a European political party. European political parties shall use the part of the contribution that has not been used within the financial year covered by that contribution before using contributions awarded after that year. Any interest yielded by the pre-financing payments shall be considered as part of the contribution."
interest,part of,payment,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 228  Use of contributions,any interest yielded by the pre-financing payments shall be considered as part of the contribution.,any interest yielded by the pre-financing payments shall be considered as part of the contribution,"Contributions shall be spent in accordance with Article 222. Any part of the contribution not used within the financial year covered by that contribution (year n) shall be spent on any reimbursable expenditure incurred by 31 December of year n+1. Any remaining part of the contribution that is not spent within that time limit shall be recovered in accordance with Chapter 6 of Title IV. European political parties shall respect the maximum co-financing rate laid down in Article 17(4) of Regulation (EU, Euratom) No 1141/2014. Remaining amounts of the contributions from the previous year shall not be used to finance the part which European political parties are to provide from their own resources. Contributions by third parties to joint events shall not be considered to be part of the own resources of a European political party. European political parties shall use the part of the contribution that has not been used within the financial year covered by that contribution before using contributions awarded after that year. Any interest yielded by the pre-financing payments shall be considered as part of the contribution."
annual financial statement,part of,annual report,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 229  Report on the use of the contributions,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9. other supporting documents may be used for the purposes of drafting the annual report.,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9,"A European political party shall, in accordance with Article 23 of Regulation (EU, Euratom) No 1141/2014, submit its annual report on the use of the contribution and its annual financial statements for approval to the authorising officer responsible. The annual activity report referred to in Article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of this Article. Other supporting documents may be used for the purposes of drafting that report."
annual financial statement,subclass of,annual report,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 229  Report on the use of the contributions,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9. other supporting documents may be used for the purposes of drafting the annual report.,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9,"A European political party shall, in accordance with Article 23 of Regulation (EU, Euratom) No 1141/2014, submit its annual report on the use of the contribution and its annual financial statements for approval to the authorising officer responsible. The annual activity report referred to in Article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of this Article. Other supporting documents may be used for the purposes of drafting that report."
financial statement,part of,annual report,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 229  Report on the use of the contributions,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9. other supporting documents may be used for the purposes of drafting the annual report.,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9,"A European political party shall, in accordance with Article 23 of Regulation (EU, Euratom) No 1141/2014, submit its annual report on the use of the contribution and its annual financial statements for approval to the authorising officer responsible. The annual activity report referred to in Article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of this Article. Other supporting documents may be used for the purposes of drafting that report."
annual report,has part,support document,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 229  Report on the use of the contributions,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9. other supporting documents may be used for the purposes of drafting the annual report.,other supporting documents may be used for the purposes of drafting the annual report,"A European political party shall, in accordance with Article 23 of Regulation (EU, Euratom) No 1141/2014, submit its annual report on the use of the contribution and its annual financial statements for approval to the authorising officer responsible. The annual activity report referred to in Article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of this Article. Other supporting documents may be used for the purposes of drafting that report."
world heritage site,maintained by,unesco,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 229  Report on the use of the contributions,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9. other supporting documents may be used for the purposes of drafting the annual report.,other supporting documents may be used for the purposes of drafting the annual report,"A European political party shall, in accordance with Article 23 of Regulation (EU, Euratom) No 1141/2014, submit its annual report on the use of the contribution and its annual financial statements for approval to the authorising officer responsible. The annual activity report referred to in Article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of this Article. Other supporting documents may be used for the purposes of drafting that report."
national library australia,located in the administrative territorial entity,canberra,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 229  Report on the use of the contributions,its annual report referred to in article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of article 74(9. other supporting documents may be used for the purposes of drafting the annual report.,other supporting documents may be used for the purposes of drafting the annual report,"A European political party shall, in accordance with Article 23 of Regulation (EU, Euratom) No 1141/2014, submit its annual report on the use of the contribution and its annual financial statements for approval to the authorising officer responsible. The annual activity report referred to in Article 74(9) shall be drafted by the authorising officer responsible on the basis of the annual report and the annual financial statements referred to in paragraph 1 of this Article. Other supporting documents may be used for the purposes of drafting that report."
financial statement,has part,annual report,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,the amount of the contribution shall not become final until the annual report and the annual financial statements referred to in article 229(1) have been approved by the authorising officer responsible. approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the authority.,approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the authority,"The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
annual financial statement,has part,annual report,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,the amount of the contribution shall not become final until the annual report and the annual financial statements referred to in article 229(1) have been approved by the authorising officer responsible. approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the authority.,approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the authority,"The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
european political party obligation,facet of,european political party,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,"where the european political party fails to comply with the european political party obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the european political party has been given the opportunity to present the european political party observations.","where the european political party fails to comply with the european political party obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the european political party has been given the opportunity to present the european political party observations","The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
political party obligation,facet of,european political party,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,"where the european political party fails to comply with the european political party obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the european political party has been given the opportunity to present the european political party observations.","where the european political party fails to comply with the european political party obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the european political party has been given the opportunity to present the european political party observations","The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
european political party obligation relate use contribution,facet of,european political party,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,"where the european political party fails to comply with the european political party obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the european political party has been given the opportunity to present the european political party observations.","where the european political party fails to comply with the european political party obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the european political party has been given the opportunity to present the european political party observations","The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
european political party application,facet of,european political party,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,"the authorising officer responsible shall verify before making a payment that the european political party is still registered in the register referred to in article 7 of regulation (eu, euratom) no 1141/2014 and has not been the subject of any of the penalties provided for in article 27 of that regulation between the date of the european political party application and the end of the financial year covered by the contribution.","the authorising officer responsible shall verify before making a payment that the european political party is still registered in the register referred to in article 7 of regulation (eu, euratom) no 1141/2014 and has not been the subject of any of the penalties provided for in article 27 of that regulation between the date of the european political party application and the end of the financial year covered by the contribution","The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
political party application,applies to jurisdiction,european,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,"the authorising officer responsible shall verify before making a payment that the european political party is still registered in the register referred to in article 7 of regulation (eu, euratom) no 1141/2014 and has not been the subject of any of the penalties provided for in article 27 of that regulation between the date of the european political party application and the end of the financial year covered by the contribution.","the authorising officer responsible shall verify before making a payment that the european political party is still registered in the register referred to in article 7 of regulation (eu, euratom) no 1141/2014 and has not been the subject of any of the penalties provided for in article 27 of that regulation between the date of the european political party application and the end of the financial year covered by the contribution","The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
political party application,facet of,european political party,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,"the authorising officer responsible shall verify before making a payment that the european political party is still registered in the register referred to in article 7 of regulation (eu, euratom) no 1141/2014 and has not been the subject of any of the penalties provided for in article 27 of that regulation between the date of the european political party application and the end of the financial year covered by the contribution.","the authorising officer responsible shall verify before making a payment that the european political party is still registered in the register referred to in article 7 of regulation (eu, euratom) no 1141/2014 and has not been the subject of any of the penalties provided for in article 27 of that regulation between the date of the european political party application and the end of the financial year covered by the contribution","The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
european political party observation,facet of,european political party,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 230  Amount of the contribution,"where the european political party is no longer registered in the register referred to in article 7 of regulation (eu, euratom) no 1141/2014 or has been the subject of any of the penalties provided for in article 27 of that regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in article 225(8) of this regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the european political party has been given the opportunity to present the european political party observations.","where the european political party is no longer registered in the register referred to in article 7 of regulation (eu, euratom) no 1141/2014 or has been the subject of any of the penalties provided for in article 27 of that regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in article 225(8) of this regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the european political party has been given the opportunity to present the european political party observations","The amount of the contribution shall not become final until the annual report and the annual financial statements referred to in Article 229(1) have been approved by the authorising officer responsible. Approval of the annual report and the annual financial statements shall be without prejudice to subsequent checks by the Authority. Any unspent amount of pre-financing shall not become final until it has been used by the European political party to pay reimbursable expenditure which meets the criteria defined in the call for contributions. Where the European political party fails to comply with its obligations related to the use of contributions, the contributions shall be suspended, reduced or terminated after the European political party has been given the opportunity to present its observations. The authorising officer responsible shall verify before making a payment that the European political party is still registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 and has not been the subject of any of the penalties provided for in Article 27 of that Regulation between the date of its application and the end of the financial year covered by the contribution. Where the European political party is no longer registered in the Register referred to in Article 7 of Regulation (EU, Euratom) No 1141/2014 or has been the subject of any of the penalties provided for in Article 27 of that Regulation, the authorising officer responsible may suspend, reduce or terminate the contribution and recover amounts unduly paid under the agreement referred to in Article 225(8) of this Regulation, in proportion to the seriousness of the errors, irregularities, fraud or other breach of obligations related to the use of contribution, after the European political party has been given the opportunity to present its observations."
regulation,part of,euratom,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 231  Control and penalties,"administrative and financial penalties which are effective, proportionate and dissuasive may be imposed by the authorising officer responsible, in accordance with articles 136 and 137 of this regulation and with article 27 of regulation (eu, euratom) no 1141/2014.","administrative and financial penalties which are effective, proportionate and dissuasive may be imposed by the authorising officer responsible, in accordance with articles 136 and 137 of this regulation and with article 27 of regulation (eu, euratom) no 1141/2014","Each agreement referred to in Article 225(8) shall provide expressly for the European Parliament to exercise its powers of control on documents and on the premises, as well as for OLAF and the Court of Auditors to exercise their respective competences and powers, referred to in Article 129, over all European political parties that have received Union funding, their contractors and subcontractors. L 193/142  Administrative and financial penalties which are effective, proportionate and dissuasive may be imposed by the authorising officer responsible, in accordance with Articles 136 and 137 of this Regulation and with Article 27 of Regulation (EU, Euratom) No 1141/2014. Penalties referred to in paragraph 2 may also be imposed on European political parties which, at the moment of the submission of the application for contribution or after having received the contribution, made false declarations in supplying the information requested by the authorising officer responsible or failed to supply such information."
european,has part,political party,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 231  Control and penalties,"penalties referred to in paragraph 2 may also be imposed on european political parties which, at the moment of the submission of the application for contribution or after having received the contribution, made false declarations in supplying the information requested by the authorising officer responsible or failed to supply such information.","penalties referred to in paragraph 2 may also be imposed on european political parties which, at the moment of the submission of the application for contribution or after having received the contribution, made false declarations in supplying the information requested by the authorising officer responsible or failed to supply such information","Each agreement referred to in Article 225(8) shall provide expressly for the European Parliament to exercise its powers of control on documents and on the premises, as well as for OLAF and the Court of Auditors to exercise their respective competences and powers, referred to in Article 129, over all European political parties that have received Union funding, their contractors and subcontractors. L 193/142  Administrative and financial penalties which are effective, proportionate and dissuasive may be imposed by the authorising officer responsible, in accordance with Articles 136 and 137 of this Regulation and with Article 27 of Regulation (EU, Euratom) No 1141/2014. Penalties referred to in paragraph 2 may also be imposed on European political parties which, at the moment of the submission of the application for contribution or after having received the contribution, made false declarations in supplying the information requested by the authorising officer responsible or failed to supply such information."
claim,subclass of,settlement,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 232  Record keeping,"records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to olaf investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations.","records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to olaf investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations","European political parties shall keep all records and supporting documents pertaining to the contribution for five years following the last payment related to the contribution. Records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to OLAF investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations."
settlement claim,subclass of,settlement,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 232  Record keeping,"records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to olaf investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations.","records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to olaf investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations","European political parties shall keep all records and supporting documents pertaining to the contribution for five years following the last payment related to the contribution. Records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to OLAF investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations."
claim,part of,settlement,TITLE XI CONTRIBUTIONS TO EUROPEAN POLITICAL PARTIES,Article 232  Record keeping,"records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to olaf investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations.","records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to olaf investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations","European political parties shall keep all records and supporting documents pertaining to the contribution for five years following the last payment related to the contribution. Records related to audits, appeals, litigation, the settlement of claims arising out of the use of the contribution or to OLAF investigations, if notified to the recipient, shall be retained until the end of such audits, appeals, litigation, settlement of claims or investigations."
